"",gene_set,over_represented_pvalue,under_represented_pvalue,numSIGInCat,numInCat,SIGgene_ensembl,SIGgene_symbol,All_gene_ensembl,All_gene_symbol,Ave_value_all_gene
"3141",GO_CYTOSOLIC_PROTEASOME_COMPLEX,1,0.453386394647285,0,12,,,ENSG00000013275|ENSG00000087191|ENSG00000100519|ENSG00000113810|ENSG00000115233|ENSG00000116750|ENSG00000119912|ENSG00000160803|ENSG00000163029|ENSG00000173692|ENSG00000175166|ENSG00000198887,PSMC4|PSMC5|PSMC6|SMC4|PSMD14|UCHL5|IDE|UBQLN4|SMC6|PSMD1|PSMD2|SMC5,5.58333333333333
"3142",GO_DEATH_INDUCING_SIGNALING_COMPLEX,1,0.649482904609007,0,11,,,ENSG00000003400|ENSG00000003402|ENSG00000026103|ENSG00000064012|ENSG00000102871|ENSG00000137275|ENSG00000164305|ENSG00000164651|ENSG00000169083|ENSG00000172845|ENSG00000185104,CASP10|CFLAR|FAS|CASP8|TRADD|RIPK1|CASP3|SP8|AR|SP3|FAF1,3.09090909090909
"3143",GO_DEFINITIVE_HEMOPOIESIS,1,0.608421904034243,0,11,,,ENSG00000042832|ENSG00000067955|ENSG00000069702|ENSG00000079387|ENSG00000100320|ENSG00000143995|ENSG00000163349|ENSG00000172845|ENSG00000179348|ENSG00000179588|ENSG00000186716,TG|CBFB|TGFBR3|SENP1|RBFOX2|MEIS1|HIPK1|SP3|GATA2|ZFPM1|BCR,3.81818181818182
"3144",GO_DENDRITE_MEMBRANE,1,0.596588680743067,0,15,,,ENSG00000011677|ENSG00000042832|ENSG00000070961|ENSG00000099864|ENSG00000108852|ENSG00000116729|ENSG00000127990|ENSG00000139112|ENSG00000159842|ENSG00000164850|ENSG00000166278|ENSG00000169083|ENSG00000170296|ENSG00000171105|ENSG00000173599,GABRA3|TG|ATP2B1|PALM|MPP2|WLS|SGCE|GABARAPL1|ABR|GPER1|C2|AR|GABARAP|INSR|PC,2.66666666666667
"3145",GO_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,1,0.390626389077001,0,15,,,ENSG00000028839|ENSG00000048392|ENSG00000102543|ENSG00000111906|ENSG00000128951|ENSG00000129187|ENSG00000132437|ENSG00000143774|ENSG00000154027|ENSG00000156110|ENSG00000166278|ENSG00000167325|ENSG00000168393|ENSG00000176890|ENSG00000176974,TBPL1|RRM2B|CDADC1|HDDC2|DUT|DCTD|DDC|GUK1|AK5|ADK|C2|RRM1|DTYMK|TYMS|SHMT1,5
"3146",GO_DEOXYRIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,1,0.420325372439816,0,13,,,ENSG00000028839|ENSG00000102543|ENSG00000111906|ENSG00000128951|ENSG00000129187|ENSG00000132437|ENSG00000143774|ENSG00000154027|ENSG00000156110|ENSG00000166278|ENSG00000168393|ENSG00000176890|ENSG00000176974,TBPL1|CDADC1|HDDC2|DUT|DCTD|DDC|GUK1|AK5|ADK|C2|DTYMK|TYMS|SHMT1,5.30769230769231
"3147",GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,1,0.394258580633899,0,17,,,ENSG00000023697|ENSG00000065057|ENSG00000101347|ENSG00000106268|ENSG00000114026|ENSG00000123415|ENSG00000125458|ENSG00000128951|ENSG00000129071|ENSG00000139372|ENSG00000140398|ENSG00000154328|ENSG00000166340|ENSG00000169299|ENSG00000196839|ENSG00000198125|ENSG00000205309,DERA|NTHL1|SAMHD1|NUDT1|OGG1|SMUG1|NT5C|DUT|MBD4|TDG|NEIL1|NEIL2|TPP1|PGM2|ADA|MB|NT5M,4.58823529411765
"3148",GO_DESMOSOME,1,0.348110686907125,0,15,,,ENSG00000057294|ENSG00000069482|ENSG00000086062|ENSG00000109466|ENSG00000114796|ENSG00000130985|ENSG00000134755|ENSG00000134762|ENSG00000144283|ENSG00000166086|ENSG00000166278|ENSG00000167880|ENSG00000173801|ENSG00000184363|ENSG00000213930,PKP2|GAL|B4GALT1|KLHL2|KLHL24|UBA1|DSC2|DSC3|PKP4|JAM3|C2|EVPL|JUP|PKP3|GALT,6.26666666666667
"3149",GO_DETECTION_OF_MECHANICAL_STIMULUS,1,0.274407902743278,0,19,,,ENSG00000008710|ENSG00000010810|ENSG00000042832|ENSG00000062485|ENSG00000095397|ENSG00000103335|ENSG00000105707|ENSG00000125863|ENSG00000129749|ENSG00000132383|ENSG00000135919|ENSG00000154864|ENSG00000164199|ENSG00000166278|ENSG00000167535|ENSG00000173801|ENSG00000186318|ENSG00000197724|ENSG00000213199,PKD1|FYN|TG|CS|WHRN|PIEZO1|HPN|MKKS|CHRNA10|RPA1|SERPINE2|PIEZO2|ADGRV1|C2|CACNB3|JUP|BACE1|PHF2|ASIC3,5.52631578947368
"3150",GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,0.461365260496921,0,15,,,ENSG00000010810|ENSG00000042832|ENSG00000095397|ENSG00000105707|ENSG00000125863|ENSG00000129749|ENSG00000132383|ENSG00000135919|ENSG00000154864|ENSG00000164199|ENSG00000166278|ENSG00000167535|ENSG00000186318|ENSG00000197724|ENSG00000213199,FYN|TG|WHRN|HPN|MKKS|CHRNA10|RPA1|SERPINE2|PIEZO2|ADGRV1|C2|CACNB3|BACE1|PHF2|ASIC3,4.13333333333333
"3151",GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1,0.12461724860509,0,33,,,ENSG00000004455|ENSG00000008710|ENSG00000010810|ENSG00000042832|ENSG00000062485|ENSG00000086717|ENSG00000095397|ENSG00000105707|ENSG00000108091|ENSG00000125863|ENSG00000129749|ENSG00000131187|ENSG00000132383|ENSG00000135919|ENSG00000141480|ENSG00000147853|ENSG00000154864|ENSG00000162517|ENSG00000164199|ENSG00000166278|ENSG00000167085|ENSG00000167419|ENSG00000167535|ENSG00000167721|ENSG00000167995|ENSG00000169083|ENSG00000171428|ENSG00000180376|ENSG00000186318|ENSG00000197713|ENSG00000197724|ENSG00000212127|ENSG00000213199,AK2|PKD1|FYN|TG|CS|PPEF1|WHRN|HPN|CCDC6|MKKS|CHRNA10|F12|RPA1|SERPINE2|ARRB2|AK3|PIEZO2|PEF1|ADGRV1|C2|PHB|LPO|CACNB3|TSR1|BEST1|AR|NAT1|CCDC66|BACE1|RPE|PHF2|TAS2R14|ASIC3,5.15151515151515
"3152",GO_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS,1,0.425736012885112,0,11,,,ENSG00000042832|ENSG00000069482|ENSG00000086062|ENSG00000087088|ENSG00000125686|ENSG00000167085|ENSG00000168310|ENSG00000169083|ENSG00000173757|ENSG00000213930|ENSG00000215021,TG|GAL|B4GALT1|BAX|MED1|PHB|IRF2|AR|STAT5B|GALT|PHB2,7.09090909090909
"3153",GO_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,0.321651586043145,0,22,,,ENSG00000004864|ENSG00000075415|ENSG00000076351|ENSG00000079215|ENSG00000100075|ENSG00000102078|ENSG00000103042|ENSG00000108528|ENSG00000115840|ENSG00000117479|ENSG00000139514|ENSG00000145217|ENSG00000151012|ENSG00000158296|ENSG00000164933|ENSG00000166278|ENSG00000173638|ENSG00000174032|ENSG00000177542|ENSG00000183032|ENSG00000183048|ENSG00000225697,SLC25A13|SLC25A3|SLC46A1|SLC1A3|SLC25A1|SLC25A14|SLC38A7|SLC25A11|SLC25A12|SLC19A2|SLC7A1|SLC26A1|SLC7A11|SLC13A3|SLC25A32|C2|SLC19A1|SLC25A30|SLC25A22|SLC25A21|SLC25A10|SLC26A6,4.18181818181818
"3154",GO_DICARBOXYLIC_ACID_TRANSPORT,1,0.0510345822540868,0,55,,,ENSG00000004864|ENSG00000005379|ENSG00000075415|ENSG00000076351|ENSG00000079215|ENSG00000079841|ENSG00000080815|ENSG00000089041|ENSG00000100075|ENSG00000100219|ENSG00000100300|ENSG00000102078|ENSG00000103042|ENSG00000105649|ENSG00000106089|ENSG00000107282|ENSG00000108528|ENSG00000113966|ENSG00000115419|ENSG00000115839|ENSG00000115840|ENSG00000117479|ENSG00000123159|ENSG00000131626|ENSG00000132326|ENSG00000132872|ENSG00000134294|ENSG00000135423|ENSG00000136802|ENSG00000136854|ENSG00000139220|ENSG00000139514|ENSG00000143847|ENSG00000144746|ENSG00000145217|ENSG00000151012|ENSG00000158296|ENSG00000164933|ENSG00000166278|ENSG00000167721|ENSG00000169083|ENSG00000171017|ENSG00000171492|ENSG00000173599|ENSG00000173638|ENSG00000174032|ENSG00000177380|ENSG00000177542|ENSG00000183032|ENSG00000183044|ENSG00000183048|ENSG00000196712|ENSG00000198722|ENSG00000225697|ENSG00000243279,SLC25A13|TSPOAP1|SLC25A3|SLC46A1|SLC1A3|RIMS1|PSEN1|P2RX7|SLC25A1|XBP1|TSPO|SLC25A14|SLC38A7|RAB3A|STX1A|APBA1|SLC25A11|ARL6|GLS|RAB3GAP1|SLC25A12|SLC19A2|GIPC1|PPFIA1|PER2|SYT4|SLC38A2|GLS2|LRRC8A|STXBP1|PPFIA2|SLC7A1|PPFIA4|ARL6IP5|SLC26A1|SLC7A11|SLC13A3|SLC25A32|C2|TSR1|AR|LRRC8E|LRRC8D|PC|SLC19A1|SLC25A30|PPFIA3|SLC25A22|SLC25A21|ABAT|SLC25A10|NF1|UNC13B|SLC26A6|PRAF2,4.4
"3155",GO_DIGESTIVE_TRACT_MORPHOGENESIS,1,0.325346230066488,0,17,,,ENSG00000066468|ENSG00000100644|ENSG00000106541|ENSG00000115109|ENSG00000115738|ENSG00000122512|ENSG00000135541|ENSG00000138686|ENSG00000138798|ENSG00000148400|ENSG00000157110|ENSG00000159023|ENSG00000164190|ENSG00000167085|ENSG00000168036|ENSG00000175387|ENSG00000196712,FGFR2|HIF1A|AGR2|EPB41L5|ID2|PMS2|AHI1|BBS7|EGF|NOTCH1|RBPMS|EPB41|NIPBL|PHB|CTNNB1|SMAD2|NF1,5.64705882352941
"3156",GO_DIOL_BIOSYNTHETIC_PROCESS,1,0.58103750704207,0,17,,,ENSG00000063176|ENSG00000078124|ENSG00000090054|ENSG00000104763|ENSG00000131979|ENSG00000132570|ENSG00000143819|ENSG00000150787|ENSG00000151552|ENSG00000156515|ENSG00000166278|ENSG00000173599|ENSG00000177076|ENSG00000177628|ENSG00000188611|ENSG00000204147|ENSG00000228716,SPHK2|ACER3|SPTLC1|ASAH1|GCH1|PCBD2|EPHX1|PTS|QDPR|HK1|C2|PC|ACER2|GBA|ASAH2|ASAH2B|DHFR,2.47058823529412
"3157",GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,0.45179223452412,0,14,,,ENSG00000104154|ENSG00000104635|ENSG00000110911|ENSG00000115194|ENSG00000133195|ENSG00000136052|ENSG00000141424|ENSG00000141873|ENSG00000143570|ENSG00000145740|ENSG00000147804|ENSG00000152683|ENSG00000165915|ENSG00000196950,SLC30A4|SLC39A14|SLC11A2|SLC30A3|SLC39A11|SLC41A2|SLC39A6|SLC39A3|SLC39A1|SLC30A5|SLC39A4|SLC30A6|SLC39A13|SLC39A10,4.92857142857143
"3158",GO_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY,1,0.48460797109603,0,13,,,ENSG00000065057|ENSG00000070501|ENSG00000100601|ENSG00000100823|ENSG00000114026|ENSG00000127980|ENSG00000137309|ENSG00000140398|ENSG00000149273|ENSG00000154328|ENSG00000164751|ENSG00000169188|ENSG00000174197,NTHL1|POLB|ALKBH1|APEX1|OGG1|PEX1|HMGA1|NEIL1|RPS3|NEIL2|PEX2|APEX2|MGA,4.61538461538462
"3159",GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,1,0.499555010307516,0,12,,,ENSG00000073146|ENSG00000085840|ENSG00000100151|ENSG00000102974|ENSG00000112144|ENSG00000119772|ENSG00000132600|ENSG00000143194|ENSG00000155363|ENSG00000165097|ENSG00000182134|ENSG00000197181,MOV10L1|ORC1|PICK1|CTCF|ICK|DNMT3A|PRMT7|MAEL|MOV10|KDM1B|TDRKH|PIWIL2,4.83333333333333
"3160",GO_DNA_PACKAGING_COMPLEX,1,0.267468055677002,0,24,,,ENSG00000010292|ENSG00000025770|ENSG00000083168|ENSG00000099284|ENSG00000100485|ENSG00000105968|ENSG00000113648|ENSG00000113810|ENSG00000115163|ENSG00000115904|ENSG00000121152|ENSG00000124635|ENSG00000127483|ENSG00000136824|ENSG00000140632|ENSG00000146414|ENSG00000146918|ENSG00000151503|ENSG00000156650|ENSG00000164032|ENSG00000165097|ENSG00000166278|ENSG00000182149|ENSG00000196199,NCAPD2|NCAPH2|KAT6A|H2AFY2|SOS2|H2AFV|H2AFY|SMC4|CENPA|SOS1|NCAPH|HIST1H2BJ|HP1BP3|SMC2|GLYR1|SHPRH|NCAPG2|NCAPD3|KAT6B|H2AFZ|KDM1B|C2|IST1|MPHOSPH8,4.5
"3161",GO_DNA_POLYMERASE_BINDING,1,0.267599220189683,0,18,,,ENSG00000042832|ENSG00000051180|ENSG00000070366|ENSG00000080824|ENSG00000096384|ENSG00000102977|ENSG00000110958|ENSG00000123374|ENSG00000127616|ENSG00000135372|ENSG00000139579|ENSG00000140525|ENSG00000144554|ENSG00000169083|ENSG00000171428|ENSG00000173599|ENSG00000196365|ENSG00000258366,TG|RAD51|SMG6|HSP90AA1|HSP90AB1|ACD|PTGES3|CDK2|SMARCA4|NAT10|NABP2|FANCI|FANCD2|AR|NAT1|PC|LONP1|RTEL1,6.05555555555556
"3162",GO_DNA_POLYMERASE_COMPLEX,1,0.60187662208731,0,13,,,ENSG00000009413|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000104472|ENSG00000106628|ENSG00000116670|ENSG00000136238|ENSG00000138346|ENSG00000140521|ENSG00000175482|ENSG00000177084|ENSG00000241258,REV3L|POLD1|POLD3|POLE2|CHRAC1|POLD2|MAD2L2|RAC1|DNA2|POLG|POLD4|POLE|CRCP,3.15384615384615
"3163",GO_DNA_REPLICATION_FACTOR_A_COMPLEX,1,0.699366951113626,0,11,,,ENSG00000096401|ENSG00000106399|ENSG00000110107|ENSG00000116752|ENSG00000132383|ENSG00000136936|ENSG00000138375|ENSG00000160949|ENSG00000165392|ENSG00000169083|ENSG00000171566,CDC5L|RPA3|PRPF19|BCAS2|RPA1|XPA|SMARCAL1|TONSL|WRN|AR|PLRG1,2.54545454545455
"3164",GO_DNA_STRAND_ELONGATION,1,0.446385124022477,0,19,,,ENSG00000005156|ENSG00000020922|ENSG00000069275|ENSG00000101003|ENSG00000101868|ENSG00000104320|ENSG00000105486|ENSG00000106628|ENSG00000113522|ENSG00000118655|ENSG00000124535|ENSG00000128513|ENSG00000138346|ENSG00000138430|ENSG00000163918|ENSG00000165392|ENSG00000173599|ENSG00000177084|ENSG00000181938,LIG3|MRE11|NUCKS1|GINS1|POLA1|NBN|LIG1|POLD2|RAD50|DCLRE1B|WRNIP1|POT1|DNA2|OLA1|RFC4|WRN|PC|POLE|GINS3,3.52631578947368
"3165",GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION,1,0.630182821386254,0,13,,,ENSG00000005156|ENSG00000101003|ENSG00000101868|ENSG00000105486|ENSG00000106628|ENSG00000124535|ENSG00000138346|ENSG00000138430|ENSG00000163918|ENSG00000165392|ENSG00000173599|ENSG00000177084|ENSG00000181938,LIG3|GINS1|POLA1|LIG1|POLD2|WRNIP1|DNA2|OLA1|RFC4|WRN|PC|POLE|GINS3,2.84615384615385
"3166",GO_DOPAMINE_RECEPTOR_BINDING,1,0.494419141810035,0,14,,,ENSG00000042832|ENSG00000069329|ENSG00000079805|ENSG00000087460|ENSG00000089006|ENSG00000099864|ENSG00000106976|ENSG00000109062|ENSG00000132535|ENSG00000141480|ENSG00000146535|ENSG00000169083|ENSG00000179295|ENSG00000196396,TG|VPS35|DNM2|GNAS|SNX5|PALM|DNM1|SLC9A3R1|DLG4|ARRB2|GNA12|AR|PTPN11|PTPN1,4
"3167",GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,1,0.300381614235247,0,18,,,ENSG00000011143|ENSG00000071127|ENSG00000072062|ENSG00000078246|ENSG00000080815|ENSG00000105701|ENSG00000120370|ENSG00000128602|ENSG00000129514|ENSG00000131323|ENSG00000142875|ENSG00000146350|ENSG00000157796|ENSG00000163913|ENSG00000185920|ENSG00000197223|ENSG00000204104|ENSG00000204852,MKS1|WDR1|PRKACA|TULP3|PSEN1|FKBP8|GORAB|SMO|FOXA1|TRAF3|PRKACB|TBC1D32|WDR19|IFT122|PTCH1|C1D|TRAF3IP1|TCTN1,5.77777777777778
"3168",GO_DOSAGE_COMPENSATION,1,0.350003450387412,0,22,,,ENSG00000005007|ENSG00000012048|ENSG00000080345|ENSG00000083896|ENSG00000099284|ENSG00000101596|ENSG00000113648|ENSG00000114999|ENSG00000121931|ENSG00000131263|ENSG00000153046|ENSG00000153187|ENSG00000153922|ENSG00000156374|ENSG00000162775|ENSG00000165819|ENSG00000171311|ENSG00000171824|ENSG00000173599|ENSG00000173812|ENSG00000180628|ENSG00000185619,UPF1|BRCA1|RIF1|YTHDC1|H2AFY2|SMCHD1|H2AFY|TTL|LRIF1|RLIM|CDYL|HNRNPU|CHD1|PCGF6|RBM15|METTL3|EXOSC1|EXOSC10|PC|EIF1|PCGF5|PCGF3,3.86363636363636
"3169",GO_DOUBLE_STRANDED_TELOMERIC_DNA_BINDING,1,0.630663306510008,0,11,,,ENSG00000079246|ENSG00000100823|ENSG00000105722|ENSG00000113522|ENSG00000127980|ENSG00000132604|ENSG00000147421|ENSG00000147601|ENSG00000196419|ENSG00000198125|ENSG00000204859,XRCC5|APEX1|ERF|RAD50|PEX1|TERF2|HMBOX1|TERF1|XRCC6|MB|ZBTB48,3.45454545454545
"3170",GO_DRUG_CATABOLIC_PROCESS,1,0.195848350111713,0,42,,,ENSG00000075239|ENSG00000083720|ENSG00000087085|ENSG00000088826|ENSG00000093010|ENSG00000100116|ENSG00000100197|ENSG00000103811|ENSG00000106258|ENSG00000106268|ENSG00000107611|ENSG00000108039|ENSG00000111275|ENSG00000115271|ENSG00000117151|ENSG00000117298|ENSG00000119912|ENSG00000123131|ENSG00000126432|ENSG00000127415|ENSG00000127948|ENSG00000128602|ENSG00000130508|ENSG00000130649|ENSG00000132541|ENSG00000132746|ENSG00000134716|ENSG00000136371|ENSG00000137710|ENSG00000138109|ENSG00000139410|ENSG00000140279|ENSG00000148832|ENSG00000161267|ENSG00000165672|ENSG00000167419|ENSG00000167815|ENSG00000168803|ENSG00000186104|ENSG00000189221|ENSG00000196502|ENSG00000196839,ACAT1|OXCT1|ACHE|SMOX|COMT|GCAT|CYP2D6|CTSH|CYP3A5|NUDT1|CUBN|XPNPEP1|ALDH2|GCA|CTBS|ECE1|IDE|PRDX4|PRDX5|IDUA|POR|SMO|PXDN|CYP2E1|RIDA|ALDH3B2|CYP2J2|MTHFS|RDX|CYP2C9|SDSL|DUOX2|PAOX|BDH1|PRDX3|LPO|PRDX2|ADAL|CYP2R1|MAOA|SULT1A1|ADA,3.0952380952381
"3171",GO_DYNEIN_HEAVY_CHAIN_BINDING,1,0.613794306333803,0,12,,,ENSG00000065183|ENSG00000077380|ENSG00000091157|ENSG00000119333|ENSG00000119661|ENSG00000126870|ENSG00000132256|ENSG00000135720|ENSG00000138036|ENSG00000152763|ENSG00000166278|ENSG00000178252,WDR3|DYNC1I2|WDR7|WDR34|DNAL1|WDR60|TRIM5|DYNC1LI2|DYNC2LI1|WDR78|C2|WDR6,3.33333333333333
"3172",GO_ECTODERM_DEVELOPMENT,1,0.450785997774266,0,16,,,ENSG00000042832|ENSG00000091409|ENSG00000107779|ENSG00000111450|ENSG00000115109|ENSG00000116809|ENSG00000126804|ENSG00000157557|ENSG00000158055|ENSG00000158813|ENSG00000159023|ENSG00000160685|ENSG00000168036|ENSG00000186575|ENSG00000198742|ENSG00000223501,TG|ITGA6|BMPR1A|STX2|EPB41L5|ZBTB17|ZBTB1|ETS2|GRHL3|EDA|EPB41|ZBTB7B|CTNNB1|NF2|SMURF1|VPS52,4.125
"3173",GO_ECTODERMAL_PLACODE_DEVELOPMENT,1,0.70610630800207,0,11,,,ENSG00000099250|ENSG00000100625|ENSG00000116478|ENSG00000121068|ENSG00000135111|ENSG00000158813|ENSG00000166225|ENSG00000166278|ENSG00000168036|ENSG00000185737|ENSG00000196591,NRP1|SIX4|HDAC1|TBX2|TBX3|EDA|FRS2|C2|CTNNB1|NRG3|HDAC2,2.45454545454545
"3174",GO_EMBRYO_IMPLANTATION,1,0.275651091497828,0,24,,,ENSG00000004478|ENSG00000042832|ENSG00000062485|ENSG00000062716|ENSG00000105202|ENSG00000108312|ENSG00000108854|ENSG00000112033|ENSG00000113924|ENSG00000115170|ENSG00000117713|ENSG00000122707|ENSG00000123908|ENSG00000125630|ENSG00000130726|ENSG00000135503|ENSG00000142168|ENSG00000160714|ENSG00000162244|ENSG00000166278|ENSG00000169083|ENSG00000172270|ENSG00000173599|ENSG00000204580,FKBP4|TG|CS|VMP1|FBL|UBTF|SMURF2|PPARD|HGD|ACVR1|ARID1A|RECK|AGO2|POLR1B|TRIM28|ACVR1B|SOD1|UBE2Q1|RPL29|C2|AR|BSG|PC|DDR1,4.625
"3175",GO_EMBRYONIC_BODY_MORPHOGENESIS,1,0.364847792525553,0,12,,,ENSG00000002834|ENSG00000010361|ENSG00000019144|ENSG00000064309|ENSG00000074054|ENSG00000163539|ENSG00000163913|ENSG00000167182|ENSG00000173402|ENSG00000186575|ENSG00000198538|ENSG00000198728,LASP1|FUZ|PHLDB1|CDON|CLASP1|CLASP2|IFT122|SP2|DAG1|NF2|ZNF28|LDB1,7
"3176",GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,1,0.413355965170452,0,21,,,ENSG00000064393|ENSG00000070018|ENSG00000071127|ENSG00000078246|ENSG00000089094|ENSG00000104881|ENSG00000117713|ENSG00000121039|ENSG00000121068|ENSG00000131323|ENSG00000137203|ENSG00000157796|ENSG00000163349|ENSG00000166225|ENSG00000169083|ENSG00000172819|ENSG00000172845|ENSG00000182149|ENSG00000187535|ENSG00000204104|ENSG00000204138,HIPK2|LRP6|WDR1|TULP3|KDM2B|PPP1R13L|ARID1A|RDH10|TBX2|TRAF3|TFAP2A|WDR19|HIPK1|FRS2|AR|RARG|SP3|IST1|IFT140|TRAF3IP1|PHACTR4,3.42857142857143
"3177",GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS,1,0.582062269426371,0,12,,,ENSG00000064393|ENSG00000070018|ENSG00000089094|ENSG00000117713|ENSG00000121068|ENSG00000137203|ENSG00000163349|ENSG00000166225|ENSG00000169083|ENSG00000172845|ENSG00000182149|ENSG00000204138,HIPK2|LRP6|KDM2B|ARID1A|TBX2|TFAP2A|HIPK1|FRS2|AR|SP3|IST1|PHACTR4,3.66666666666667
"3178",GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,1,0.249353854036833,0,26,,,ENSG00000042832|ENSG00000066468|ENSG00000070614|ENSG00000071127|ENSG00000078246|ENSG00000083307|ENSG00000087460|ENSG00000100625|ENSG00000100714|ENSG00000106799|ENSG00000120254|ENSG00000121039|ENSG00000125686|ENSG00000137203|ENSG00000141873|ENSG00000143570|ENSG00000151914|ENSG00000157796|ENSG00000158321|ENSG00000164190|ENSG00000171310|ENSG00000175387|ENSG00000181555|ENSG00000182149|ENSG00000184634|ENSG00000187535,TG|FGFR2|NDST1|WDR1|TULP3|GRHL2|GNAS|SIX4|MTHFD1|TGFBR1|MTHFD1L|RDH10|MED1|TFAP2A|SLC39A3|SLC39A1|DST|WDR19|AUTS2|NIPBL|CHST11|SMAD2|SETD2|IST1|MED12|IFT140,4.38461538461539
"3179",GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT,1,0.511475378128409,0,12,,,ENSG00000042832|ENSG00000062485|ENSG00000066468|ENSG00000115738|ENSG00000122512|ENSG00000157110|ENSG00000164190|ENSG00000169083|ENSG00000173599|ENSG00000196712|ENSG00000196839|ENSG00000223501,TG|CS|FGFR2|ID2|PMS2|RBPMS|NIPBL|AR|PC|NF1|ADA|VPS52,4.5
"3180",GO_EMBRYONIC_EYE_MORPHOGENESIS,1,0.555671905274959,0,13,,,ENSG00000064393|ENSG00000070018|ENSG00000089094|ENSG00000117713|ENSG00000121068|ENSG00000137203|ENSG00000163349|ENSG00000166225|ENSG00000169083|ENSG00000172819|ENSG00000172845|ENSG00000182149|ENSG00000204138,HIPK2|LRP6|KDM2B|ARID1A|TBX2|TFAP2A|HIPK1|FRS2|AR|RARG|SP3|IST1|PHACTR4,3.69230769230769
"3181",GO_EMBRYONIC_FORELIMB_MORPHOGENESIS,1,0.4309586883401,0,14,,,ENSG00000103494|ENSG00000121039|ENSG00000122707|ENSG00000135111|ENSG00000137203|ENSG00000144320|ENSG00000155974|ENSG00000156313|ENSG00000163913|ENSG00000164190|ENSG00000166526|ENSG00000168036|ENSG00000169981|ENSG00000182149,RPGRIP1L|RDH10|RECK|TBX3|TFAP2A|LNPK|GRIP1|RPGR|IFT122|NIPBL|ZNF3|CTNNB1|ZNF35|IST1,4.78571428571429
"3182",GO_EMBRYONIC_HEMOPOIESIS,1,0.472702647314983,0,14,,,ENSG00000042832|ENSG00000049130|ENSG00000100296|ENSG00000100644|ENSG00000101109|ENSG00000104375|ENSG00000112715|ENSG00000118058|ENSG00000122025|ENSG00000125686|ENSG00000138798|ENSG00000179348|ENSG00000179588|ENSG00000185630,TG|KITLG|THOC5|HIF1A|STK4|STK3|VEGFA|KMT2A|FLT3|MED1|EGF|GATA2|ZFPM1|PBX1,4.42857142857143
"3183",GO_ENDOCRINE_HORMONE_SECRETION,1,0.527436507534853,0,15,,,ENSG00000069482|ENSG00000077782|ENSG00000087460|ENSG00000090565|ENSG00000112964|ENSG00000135111|ENSG00000141646|ENSG00000144747|ENSG00000156675|ENSG00000166128|ENSG00000169083|ENSG00000179295|ENSG00000196396|ENSG00000196712|ENSG00000198832,GAL|FGFR1|GNAS|RAB11FIP3|GHR|TBX3|SMAD4|TMF1|RAB11FIP1|RAB8B|AR|PTPN11|PTPN1|NF1|SELENOM,3.4
"3184",GO_ENDOCRINE_PANCREAS_DEVELOPMENT,1,0.304827824579348,0,20,,,ENSG00000002330|ENSG00000030110|ENSG00000080298|ENSG00000082701|ENSG00000105723|ENSG00000106615|ENSG00000106992|ENSG00000126088|ENSG00000128602|ENSG00000133794|ENSG00000133895|ENSG00000134852|ENSG00000140992|ENSG00000142208|ENSG00000143437|ENSG00000144895|ENSG00000147853|ENSG00000149577|ENSG00000160712|ENSG00000169083,BAD|BAK1|RFX3|GSK3B|GSK3A|RHEB|AK1|UROD|SMO|ARNTL|MEN1|CLOCK|PDPK1|AKT1|ARNT|EIF2A|AK3|SIDT2|IL6R|AR,5.05
